Age,Gender,Income,Socks_Owned,Frequent_Losers,City_Location
43,Male,54550,4,False,Seattle
71,Female,112492,18,False,Dallas
74,Male,109475,9,False,Phoenix
45,Female,36660,1,False,Dallas
52,Female,84077,16,False,Indianapolis
45,Female,95427,13,False,Chicago
26,Male,61457,5,False,San Antonio
46,Female,50086,20,False,San Antonio
66,Male,50796,5,True,Denver
59,Female,128962,9,False,Philadelphia
21,Male,35740,15,False,Chicago
68,Female,129232,10,False,New York
94,Male,147584,5,False,Seattle
74,Female,146328,20,False,Los Angeles
58,Female,146090,13,False,Fort Worth
73,Male,90898,12,False,Fort Worth
79,Female,142726,17,False,Philadelphia
10,Male,23928,17,False,Columbus
30,Female,47117,1,False,Charlotte
72,Female,73606,5,False,San Francisco
34,Female,98074,8,False,Austin
57,Female,39223,5,False,Austin
50,Male,85813,14,False,Charlotte
28,Male,89802,12,False,Fort Worth
29,Male,66258,14,False,San Diego
66,Female,119823,8,False,Austin
94,Female,141520,17,False,New York
68,Male,80793,1,False,Charlotte
50,Female,145421,4,False,Austin
76,Female,139159,6,False,San Antonio
36,Female,114485,11,False,Los Angeles
47,Female,96110,20,False,Houston
53,Male,74289,20,False,Columbus
91,Male,141131,6,False,Columbus
70,Male,73356,11,False,Phoenix
50,Female,127551,6,False,Houston
36,Female,54233,10,False,San Antonio
62,Male,119383,12,False,Columbus
42,Male,62723,7,False,Houston
52,Female,100969,16,False,San Antonio
67,Female,130088,7,False,Los Angeles
86,Male,120798,8,False,Seattle
57,Female,141323,20,False,San Antonio
57,Female,82040,17,False,San Diego
78,Female,143768,18,False,San Diego
85,Female,143011,20,False,Chicago
49,Female,51525,14,False,Philadelphia
13,Female,45837,13,False,Chicago
35,Male,52099,3,False,Indianapolis
62,Male,53017,2,False,San Diego
48,Female,135753,3,False,San Jose
31,Male,20996,11,False,Austin
58,Female,134918,1,False,Charlotte
34,Male,97702,16,False,Philadelphia
72,Male,134345,7,False,Austin
22,Male,62869,4,False,Houston
71,Male,110939,6,False,San Francisco
21,Male,64121,6,False,Seattle
62,Male,36787,10,True,Denver
62,Male,128734,16,False,Fort Worth
63,Female,89612,7,False,Los Angeles
79,Male,89499,7,False,Austin
74,Female,121756,15,False,Philadelphia
38,Male,93582,17,False,San Antonio
38,Male,93492,13,False,New York
51,Female,106142,10,False,Phoenix
33,Female,58532,7,False,Denver
35,Female,51096,9,False,Houston
32,Female,63805,6,False,Fort Worth
16,Male,32862,1,False,Houston
52,Female,28431,20,False,Chicago
47,Female,148442,2,False,Washington
96,Female,145989,10,False,San Diego
86,Male,134339,18,False,Phoenix
46,Female,109637,3,False,Charlotte
44,Female,130870,13,False,Phoenix
19,Male,64182,10,False,Los Angeles
87,Female,125017,7,False,San Diego
57,Female,61647,17,False,Charlotte
78,Male,149778,11,False,Charlotte
69,Female,115621,14,False,Denver
67,Male,126858,17,True,Denver
68,Female,122573,4,False,Fort Worth
24,Female,57718,9,False,Columbus
51,Female,47790,4,False,Phoenix
30,Male,22304,2,False,Chicago
71,Female,120451,17,False,Indianapolis
34,Male,104454,7,False,Indianapolis
78,Male,95099,8,False,Chicago
31,Male,68841,9,False,Denver
32,Female,104512,12,False,Phoenix
81,Male,121741,20,False,Austin
10,Male,25271,1,False,Chicago
50,Male,71781,3,False,Phoenix
46,Female,59565,20,False,Chicago
52,Male,116501,16,False,Chicago
54,Female,28287,3,False,Dallas
64,Female,61298,9,False,San Diego
35,Female,46053,18,False,Philadelphia
24,Female,37491,18,False,San Antonio
48,Female,44024,7,False,New York
64,Male,138908,19,False,Houston
29,Male,55155,4,False,Dallas
21,Male,68293,18,False,Dallas
25,Male,53418,16,False,San Antonio
83,Male,107548,16,False,San Antonio
52,Male,48094,9,False,Dallas
49,Female,43199,5,False,Washington
43,Female,37820,12,False,Dallas
81,Female,138045,6,False,Houston
80,Male,101308,9,False,Phoenix
71,Female,121461,10,False,Jacksonville
34,Female,57002,6,False,Fort Worth
43,Male,49104,14,False,San Antonio
49,Female,111091,11,False,Dallas
45,Male,64136,18,False,Fort Worth
81,Male,99949,17,False,Seattle
46,Male,47354,3,False,San Diego
83,Male,102623,3,False,Philadelphia
50,Female,47001,14,False,Columbus
55,Male,75205,1,False,Jacksonville
33,Female,37595,5,False,San Diego
49,Female,112867,11,False,San Jose
58,Female,95142,6,False,Philadelphia
49,Male,30077,11,False,Denver
97,Male,148585,16,True,Denver
60,Male,139686,2,False,San Diego
24,Female,68388,4,False,Houston
35,Male,28131,1,False,Charlotte
12,Female,35150,6,False,Los Angeles
37,Male,92995,7,False,Charlotte
24,Male,30382,13,False,Chicago
45,Male,116038,5,False,Austin
48,Male,102981,3,False,Columbus
62,Male,135747,12,False,Columbus
57,Female,110226,19,False,New York
22,Male,61473,12,False,Charlotte
46,Female,47662,13,False,Los Angeles
40,Female,113779,9,False,Chicago
59,Male,28502,10,True,Denver
36,Male,111901,6,False,Jacksonville
48,Male,115457,1,False,Washington
52,Male,37228,8,False,San Diego
80,Female,121563,11,False,Jacksonville
80,Female,106040,13,False,Philadelphia
17,Female,28973,2,False,San Francisco
96,Male,145416,6,False,Seattle
64,Male,60175,18,False,San Francisco
42,Male,68885,3,False,San Francisco
54,Female,123816,12,False,Fort Worth
44,Female,49872,7,False,San Antonio
40,Female,98197,5,False,Dallas
47,Female,102594,8,False,Phoenix
54,Male,149749,11,False,Seattle
10,Female,29476,9,False,Dallas
56,Female,57099,2,False,Denver
18,Female,52612,6,False,San Jose
29,Female,21485,16,False,San Diego
43,Female,131248,1,False,Seattle
44,Female,46109,13,False,Houston
23,Female,71268,15,False,Los Angeles
72,Female,145900,3,False,Washington
56,Female,90906,2,False,New York
62,Female,100437,11,False,Charlotte
77,Female,92366,16,False,Dallas
87,Male,119038,14,False,San Antonio
49,Male,101584,11,False,Chicago
38,Female,60265,18,False,Austin
31,Male,89103,18,False,Dallas
43,Male,86556,17,False,Columbus
57,Male,98397,13,False,San Antonio
70,Female,95670,8,False,Phoenix
27,Female,26492,4,False,Charlotte
26,Male,26159,14,False,Dallas
20,Female,52976,8,False,San Diego
26,Female,84134,5,False,San Jose
21,Female,59978,7,False,Washington
47,Female,29165,16,False,San Francisco
39,Female,92363,5,False,Chicago
63,Male,120232,1,False,San Francisco
78,Female,106854,14,False,Washington
52,Male,65005,1,False,San Diego
94,Male,144495,1,False,Charlotte
56,Female,136411,12,False,Phoenix
44,Male,63401,17,False,San Antonio
57,Male,47262,12,False,Columbus
73,Female,149403,17,False,San Antonio
33,Female,82340,5,False,San Jose
43,Female,60242,6,False,Seattle
82,Male,115238,8,True,Denver
67,Male,144949,3,False,San Diego
80,Male,110647,19,False,Jacksonville
41,Female,44957,7,False,Austin
61,Male,63367,16,False,Philadelphia
78,Female,101193,15,False,New York
44,Male,92442,16,False,San Antonio
45,Female,66229,14,False,Columbus
40,Male,23062,2,False,Los Angeles
19,Female,63170,12,False,Houston
13,Male,26125,18,False,San Francisco
56,Female,31379,19,False,Dallas
47,Male,45782,17,False,Columbus
74,Male,75029,3,False,Columbus
42,Female,90786,16,False,Philadelphia
68,Female,74638,8,False,Washington
27,Female,25993,4,False,San Francisco
29,Female,56806,8,False,Seattle
59,Female,110386,19,False,Washington
71,Male,139209,5,False,Indianapolis
64,Female,132124,1,False,Seattle
32,Female,64973,10,False,Washington
39,Male,56167,20,False,Denver
48,Male,149660,12,False,Los Angeles
78,Female,108790,7,False,Jacksonville
53,Female,92595,2,False,Seattle
18,Female,23872,17,False,San Jose
68,Female,61349,9,False,Phoenix
35,Male,93998,16,False,Charlotte
21,Female,65124,15,False,Houston
73,Male,88557,5,False,Chicago
26,Female,20456,3,False,Dallas
63,Male,61305,4,False,Charlotte
61,Male,64511,5,False,Seattle
84,Male,121631,20,False,New York
77,Male,107838,11,False,San Antonio
42,Male,82213,9,False,Philadelphia
53,Female,56224,6,False,Washington
51,Female,58034,14,False,Austin
96,Female,144430,5,False,San Antonio
36,Female,73025,6,False,Fort Worth
49,Female,82399,1,False,San Jose
50,Male,50034,8,False,Washington
42,Female,51920,19,False,San Antonio
35,Male,85482,8,False,Washington
44,Male,25201,5,False,Jacksonville
51,Male,112119,4,False,San Diego
49,Female,40141,9,False,San Francisco
28,Male,29266,16,False,Columbus
33,Female,32232,13,False,Seattle
75,Male,104234,20,False,Austin
35,Male,39946,3,False,Los Angeles
49,Male,106865,20,False,San Antonio
37,Female,81931,10,False,Fort Worth
54,Male,113142,17,False,San Antonio
70,Male,144712,11,False,Fort Worth
33,Female,98820,13,False,Los Angeles
48,Male,125919,9,False,Fort Worth
14,Male,42784,11,False,San Jose
55,Female,51704,17,False,Charlotte
54,Female,38440,5,False,Fort Worth
53,Male,114118,12,False,Los Angeles
90,Female,139104,8,False,San Antonio
65,Female,98195,17,False,Houston
82,Female,116016,9,False,Denver
51,Female,96098,1,False,Charlotte
59,Female,86902,11,False,Fort Worth
91,Female,142112,18,False,Fort Worth
54,Male,149943,17,False,Houston
54,Male,52716,14,False,Charlotte
81,Male,105881,8,False,San Diego
78,Female,111283,7,False,Austin
50,Female,104159,19,False,Phoenix
59,Female,61875,19,False,Denver
62,Female,74395,20,False,Austin
77,Female,131819,10,False,Los Angeles
40,Male,111472,6,False,Columbus
72,Male,69236,6,False,Chicago
42,Male,57799,13,False,Dallas
62,Male,95223,14,False,Austin
67,Female,76989,6,False,San Francisco
36,Female,100278,20,False,Philadelphia
46,Male,37942,17,False,Denver
71,Female,123543,8,False,San Antonio
74,Male,74327,14,False,Phoenix
62,Female,130382,12,False,Jacksonville
37,Male,59312,6,False,Phoenix
27,Female,73761,20,False,Columbus
32,Male,89993,2,False,Los Angeles
69,Male,72951,13,True,Denver
34,Female,101952,1,False,Los Angeles
38,Female,34328,11,False,Washington
20,Female,38168,3,False,Columbus
59,Male,96524,13,False,San Jose
38,Female,32907,6,False,Philadelphia
30,Female,28462,4,False,Dallas
49,Male,130367,8,False,Columbus
26,Male,78729,3,False,Washington
95,Female,141505,17,False,Dallas
70,Female,126939,18,False,Dallas
58,Female,64501,12,False,San Antonio
44,Male,32062,5,False,San Antonio
77,Male,132398,8,False,Washington
30,Male,28339,19,False,San Diego
44,Female,48265,14,False,Chicago
26,Female,71670,3,False,San Diego
8,Female,28734,10,False,Seattle
59,Male,128801,3,False,Austin
41,Female,48940,17,False,Indianapolis
26,Female,54793,13,False,San Jose
48,Female,143231,3,False,Fort Worth
18,Male,20368,9,False,Chicago
14,Male,34735,20,False,Columbus
89,Female,131374,3,False,San Diego
68,Male,124472,18,False,Washington
60,Female,76831,9,False,Washington
94,Female,139115,6,False,Houston
47,Male,145467,18,False,Washington
22,Female,30344,15,False,Chicago
36,Male,86315,16,False,Los Angeles
38,Male,100760,1,False,Austin
61,Female,116980,2,False,Dallas
57,Female,29675,7,False,Columbus
62,Female,60434,15,False,Dallas
75,Female,104405,2,False,Washington
50,Female,146137,2,False,Washington
13,Female,31632,18,False,Philadelphia
69,Male,140975,12,False,San Antonio
24,Male,71901,17,False,San Diego
24,Male,24169,17,False,New York
54,Male,111127,4,False,Washington
55,Female,75177,10,False,Seattle
65,Female,146451,19,False,Columbus
62,Male,49633,1,False,Houston
34,Female,76410,2,False,Columbus
53,Female,29267,7,False,Jacksonville
9,Male,33085,7,False,Charlotte
44,Male,64640,11,False,Fort Worth
42,Male,94767,4,False,Philadelphia
83,Female,145065,14,False,Dallas
57,Female,71854,10,False,Austin
57,Male,147769,14,False,Los Angeles
49,Male,48860,7,False,San Francisco
33,Male,70167,5,False,San Jose
70,Male,90158,7,False,San Francisco
26,Male,79013,14,False,San Diego
55,Female,77296,7,False,San Antonio
28,Male,76940,3,False,Indianapolis
96,Male,149152,11,False,Houston
32,Female,75409,4,False,New York
10,Female,25206,19,False,Seattle
27,Male,22273,4,False,New York
51,Male,134338,15,False,Chicago
66,Female,75419,18,False,San Antonio
33,Female,103562,10,False,Columbus
37,Male,81272,10,False,Columbus
70,Male,100000,16,False,Columbus
33,Male,104312,20,False,Columbus
41,Male,73541,2,False,Phoenix
21,Male,71663,9,False,Houston
83,Male,149774,12,False,Washington
40,Female,103496,4,False,San Jose
39,Male,76459,1,False,Houston
19,Male,41951,7,False,Dallas
35,Female,82601,11,False,Houston
36,Male,72890,4,False,New York
33,Male,36887,14,False,New York
62,Female,81350,4,False,Washington
60,Female,85257,13,False,New York
75,Male,145382,5,False,Indianapolis
56,Male,85861,6,False,Chicago
55,Male,29772,11,False,Jacksonville
50,Female,146730,11,False,Chicago
78,Female,113949,15,False,Chicago
66,Male,57655,7,False,Seattle
43,Female,96088,8,False,Phoenix
67,Female,53319,9,False,Denver
54,Female,138616,2,False,Indianapolis
26,Female,61252,10,False,Fort Worth
79,Female,144674,19,False,Los Angeles
56,Female,143843,7,False,San Jose
50,Male,54371,12,False,Jacksonville
48,Male,49048,17,False,San Jose
16,Female,55560,8,False,Dallas
48,Female,33184,7,False,Fort Worth
67,Female,144509,16,False,Chicago
42,Female,49390,13,False,Indianapolis
15,Female,32588,18,False,Jacksonville
29,Male,64318,3,False,Chicago
69,Male,94020,2,False,Austin
51,Male,52881,11,False,San Antonio
21,Male,32228,3,False,Dallas
51,Male,74826,6,False,Fort Worth
61,Female,88692,11,False,Columbus
51,Female,100994,12,False,Columbus
79,Female,137507,12,False,Houston
32,Male,91878,14,False,New York
22,Female,20633,18,False,Fort Worth
35,Female,73788,19,False,San Jose
33,Female,30083,3,False,Los Angeles
10,Female,27778,8,False,Austin
53,Male,93311,17,False,Houston
84,Male,127369,20,False,Philadelphia
82,Female,129055,9,False,New York
51,Male,88339,5,False,Charlotte
35,Male,60074,2,False,Fort Worth
46,Male,29713,5,False,Los Angeles
47,Male,128832,12,False,Jacksonville
82,Male,140244,12,False,Columbus
48,Female,34056,16,False,Charlotte
59,Male,146584,4,False,New York
37,Male,25648,17,False,New York
89,Female,124075,7,False,Columbus
73,Male,114720,15,False,Dallas
57,Male,82647,3,False,Fort Worth
63,Female,130614,4,False,Chicago
38,Male,78886,17,False,Jacksonville
47,Male,52077,16,False,Jacksonville
43,Female,63944,9,False,Jacksonville
32,Male,56331,20,False,New York
64,Female,103508,17,False,Columbus
71,Female,83207,1,False,San Antonio
21,Female,68902,12,False,Jacksonville
28,Female,51181,7,False,Chicago
74,Female,74881,4,False,Philadelphia
58,Male,64225,4,False,Dallas
85,Male,144156,11,False,New York
69,Male,64883,17,True,Denver
62,Female,79600,19,False,Charlotte
62,Male,44649,9,False,San Diego
37,Female,104404,4,False,Fort Worth
50,Female,142372,16,False,Los Angeles
12,Female,38272,12,False,Jacksonville
53,Male,147332,15,False,Philadelphia
61,Male,41155,2,False,Chicago
20,Female,47435,5,False,Los Angeles
62,Female,70541,18,False,New York
67,Male,56985,20,False,Philadelphia
20,Male,24746,5,False,Houston
86,Female,126943,6,False,San Francisco
53,Female,83636,19,False,New York
73,Female,130979,12,False,Austin
84,Female,107384,11,False,Austin
42,Female,47112,16,False,Austin
50,Female,43074,17,False,San Diego
43,Female,57666,19,False,Philadelphia
58,Male,75330,6,False,San Diego
48,Female,66246,3,False,Phoenix
65,Female,92480,19,False,Dallas
72,Male,127596,6,False,Jacksonville
73,Female,118115,15,False,Columbus
33,Male,29592,2,False,New York
66,Male,109515,19,True,Denver
31,Male,91399,4,False,Phoenix
51,Male,96082,3,False,Philadelphia
21,Male,68375,19,False,San Antonio
13,Male,20293,2,False,Columbus
22,Female,62537,13,False,Indianapolis
15,Female,24268,12,False,Phoenix
60,Male,92733,14,False,Austin
48,Male,40442,6,False,Dallas
18,Male,25282,5,False,Austin
58,Female,92731,6,False,Austin
90,Male,140232,2,False,Fort Worth
76,Male,129929,2,False,San Francisco
57,Female,47820,13,False,Denver
41,Male,61263,13,False,San Antonio
86,Male,111958,3,False,Indianapolis
19,Male,22951,9,False,San Diego
39,Male,41145,19,False,San Antonio
30,Female,76170,10,False,Dallas
33,Male,95489,13,False,New York
72,Female,140444,10,False,Phoenix
84,Female,121234,12,False,Columbus
8,Female,22716,11,False,Chicago
17,Female,26966,9,False,Austin
77,Male,107745,17,False,San Jose
36,Female,111461,13,False,Fort Worth
31,Female,23375,17,False,San Jose
37,Female,28143,13,False,Indianapolis
86,Male,116006,2,False,Fort Worth
66,Male,54378,19,False,Philadelphia
72,Male,118426,8,False,Seattle
49,Male,49775,6,False,Houston
55,Male,97445,2,True,Denver
65,Female,75716,2,False,Columbus
45,Female,64424,2,False,San Jose
48,Male,140066,18,False,Chicago
53,Female,109524,17,False,Austin
30,Male,68732,8,False,Houston
40,Male,99988,19,False,Dallas
63,Female,80295,18,False,Austin
55,Female,61127,20,False,Phoenix
18,Male,45104,20,False,Denver
41,Male,110493,7,False,Denver
33,Female,39173,20,False,San Francisco
68,Female,74635,14,False,Houston
32,Female,27982,3,False,Denver
87,Female,133674,17,False,New York
64,Female,73129,15,False,Houston
56,Female,141916,14,False,San Jose
33,Male,31649,20,False,Dallas
44,Female,102164,5,False,Indianapolis
82,Male,136636,5,True,Denver
53,Female,114277,17,False,Seattle
60,Female,116050,2,False,Dallas
68,Male,115984,6,True,Denver
72,Female,86888,18,False,Fort Worth
86,Male,148383,14,False,Charlotte
74,Male,103649,11,False,Indianapolis
51,Female,126307,14,False,Austin
52,Male,33112,20,False,San Diego
57,Female,73416,2,False,New York
80,Female,107271,6,False,Seattle
8,Male,21117,18,False,San Diego
33,Female,95711,15,False,San Jose
71,Male,112803,20,False,Indianapolis
49,Male,134560,9,False,Dallas
70,Female,93706,20,False,Indianapolis
63,Male,53226,8,False,Austin
31,Female,20518,12,False,Fort Worth
70,Male,128113,7,False,San Diego
14,Male,24231,15,False,Indianapolis
63,Male,46461,18,False,San Francisco
74,Male,145518,18,False,Phoenix
53,Female,127961,10,False,Denver
80,Female,129065,20,False,Denver
64,Male,78477,8,False,Fort Worth
53,Male,102682,17,False,Seattle
17,Male,28385,15,False,Jacksonville
49,Female,89225,15,False,Seattle
41,Female,129426,16,False,Seattle
81,Female,116974,12,False,Chicago
59,Male,76469,18,False,San Antonio
38,Female,61907,19,False,Chicago
46,Female,70401,11,False,Los Angeles
61,Male,56784,18,False,Dallas
65,Female,96098,10,False,San Antonio
33,Male,41763,16,False,Philadelphia
11,Female,39032,20,False,San Jose
57,Female,28120,11,False,Washington
82,Female,136804,3,False,San Diego
54,Female,126443,8,False,Philadelphia
36,Male,56148,9,False,Charlotte
